#SampleID	Altitude	Assay_Type	AvgSpotLen	BioSample	Experiment	LibrarySelection	LibrarySource	Library_Name	primer	LoadDate	MBases	MBytes	Organism	ReleaseDate	Run	SRA_Sample	Sample_Name	collection_date	datenum	geo_loc_name	lat_lon	replicate	primer2	samp_collect_device	samp_mat_process	BioProject	BioSampleModel	Consent	DATASTORE_filetype	DATASTORE_provider	InsertSize	Instrument	LibraryLayout	Platform	SRA_Study	isolation_source	rel_to_oxygen
SRR6130836	0	AMPLICON	599	SAMN07732560	SRX3243360	PCR	METAGENOMIC	2_0612_4S	2_0	10/4/17	5	3	seawater metagenome	10/4/17	SRR6130836	SRS2566342	2_0612_4S	14-Jun-12	41074.00	USA: California	34.2502 N 119.9063 W	primer replicate = V45	V45	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130837	0	AMPLICON	599	SAMN07732561	SRX3243359	PCR	METAGENOMIC	2_0612_6S	2_0	10/4/17	5	3	seawater metagenome	10/4/17	SRR6130837	SRS2566343	2_0612_6S	14-Jun-12	41074.00	USA: California	34.1568 N 119.9502 W	primer replicate = V45	V45	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130838	0	AMPLICON	599	SAMN07732562	SRX3243358	PCR	METAGENOMIC	2_0614_4S	2_0	10/4/17	5	3	seawater metagenome	10/4/17	SRR6130838	SRS2566339	2_0614_4S	12-Jun-14	41802.00	USA: California	34.2502 N 119.9063 W	primer replicate = V45	V45	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130839	0	AMPLICON	599	SAMN07732563	SRX3243357	PCR	METAGENOMIC	2_0712_2S	2_0	10/4/17	9	5	seawater metagenome	10/4/17	SRR6130839	SRS2566335	2_0712_2S	26-Jul-12	41116.00	USA: California	34.3435 N 119.8627 W	primer replicate = V45	V45	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130840	-75	AMPLICON	599	SAMN07732564	SRX3243356	PCR	METAGENOMIC	2_0712_4_75	2_0	10/4/17	10	6	seawater metagenome	10/4/17	SRR6130840	SRS2566337	2_0712_4_75	26-Jul-12	41116.00	USA: California	34.2502 N 119.9063 W	primer replicate = V45	V45	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130841	0	AMPLICON	599	SAMN07732565	SRX3243355	PCR	METAGENOMIC	2_0712_4S	2_0	10/4/17	9	5	seawater metagenome	10/4/17	SRR6130841	SRS2566336	2_0712_4S	26-Jul-12	41116.00	USA: California	34.2502 N 119.9063 W	primer replicate = V45	V45	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130842	-75	AMPLICON	599	SAMN07732524	SRX3243354	PCR	METAGENOMIC	2_0312_4_75	2_0	10/4/17	13	8	seawater metagenome	10/4/17	SRR6130842	SRS2566334	2_0312_4_75	13-Mar-12	40981.00	USA: California	34.2502 N 119.9063 W	primer replicate = V45	V45	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130843	-150	AMPLICON	599	SAMN07732525	SRX3243353	PCR	METAGENOMIC	2_0312_4_150	2_0	10/4/17	1	0	seawater metagenome	10/4/17	SRR6130843	SRS2566338	2_0312_4_150	13-Mar-12	40981.00	USA: California	34.2502 N 119.9063 W	primer replicate = V45	V45	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130844	0	AMPLICON	598	SAMN07732751	SRX3243352	PCR	METAGENOMIC	4_0912_3S	4_0	10/4/17	30	17	seawater metagenome	10/4/17	SRR6130844	SRS2566330	4_0912_3S	13-Sep-12	41165.00	USA: California	34.2968 N 119.8845 W	primer replicate = V12	V12	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130845	-75	AMPLICON	598	SAMN07732750	SRX3243351	PCR	METAGENOMIC	4_0912_3_75	4_0	10/4/17	40	23	seawater metagenome	10/4/17	SRR6130845	SRS2566331	4_0912_3_75	13-Sep-12	41165.00	USA: California	34.2968 N 119.8845 W	primer replicate = V12	V12	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130846	-75	AMPLICON	598	SAMN07732753	SRX3243350	PCR	METAGENOMIC	4_0912_4_75	4_0	10/4/17	40	23	seawater metagenome	10/4/17	SRR6130846	SRS2566333	4_0912_4_75	13-Sep-12	41165.00	USA: California	34.2502 N 119.9063 W	primer replicate = V12	V12	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130847	-30	AMPLICON	598	SAMN07732752	SRX3243349	PCR	METAGENOMIC	4_0912_4_30	4_0	10/4/17	25	14	seawater metagenome	10/4/17	SRR6130847	SRS2566332	4_0912_4_30	13-Sep-12	41165.00	USA: California	34.2502 N 119.9063 W	primer replicate = V12	V12	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130848	0	AMPLICON	598	SAMN07732747	SRX3243348	PCR	METAGENOMIC	4_0912_1S	4_0	10/4/17	29	17	seawater metagenome	10/4/17	SRR6130848	SRS2566329	4_0912_1S	13-Sep-12	41165.00	USA: California	34.3902 N 119.8407 W	primer replicate = V12	V12	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130849	0	AMPLICON	598	SAMN07732746	SRX3243347	PCR	METAGENOMIC	4_0814_4S	4_0	10/4/17	39	23	seawater metagenome	10/4/17	SRR6130849	SRS2566328	4_0814_4S	22-Aug-14	41873.00	USA: California	34.2502 N 119.9063 W	primer replicate = V12	V12	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130850	0	AMPLICON	598	SAMN07732749	SRX3243346	PCR	METAGENOMIC	4_0912_2S	4_0	10/4/17	34	20	seawater metagenome	10/4/17	SRR6130850	SRS2566327	4_0912_2S	13-Sep-12	41165.00	USA: California	34.3435 N 119.8627 W	primer replicate = V12	V12	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130851	-75	AMPLICON	598	SAMN07732748	SRX3243345	PCR	METAGENOMIC	4_0912_2_75	4_0	10/4/17	37	21	seawater metagenome	10/4/17	SRR6130851	SRS2566326	4_0912_2_75	13-Sep-12	41165.00	USA: California	34.3435 N 119.8627 W	primer replicate = V12	V12	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130852	-300	AMPLICON	598	SAMN07732755	SRX3243344	PCR	METAGENOMIC	4_0912_4_300	4_0	10/4/17	23	14	seawater metagenome	10/4/17	SRR6130852	SRS2566325	4_0912_4_300	13-Sep-12	41165.00	USA: California	34.2502 N 119.9063 W	primer replicate = V12	V12	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130853	-150	AMPLICON	598	SAMN07732754	SRX3243343	PCR	METAGENOMIC	4_0912_4_150	4_0	10/4/17	26	16	seawater metagenome	10/4/17	SRR6130853	SRS2566324	4_0912_4_150	13-Sep-12	41165.00	USA: California	34.2502 N 119.9063 W	primer replicate = V12	V12	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130854	-150	AMPLICON	598	SAMN07732637	SRX3243342	PCR	METAGENOMIC	3_0514_4_150	3_0	10/4/17	7	4	seawater metagenome	10/4/17	SRR6130854	SRS2566323	3_0514_4_150	15-May-14	41774.00	USA: California	34.2502 N 119.9063 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130855	-75	AMPLICON	598	SAMN07732636	SRX3243341	PCR	METAGENOMIC	3_0514_4_75	3_0	10/4/17	8	5	seawater metagenome	10/4/17	SRR6130855	SRS2566322	3_0514_4_75	15-May-14	41774.00	USA: California	34.2502 N 119.9063 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130856	0	AMPLICON	597	SAMN07732639	SRX3243340	PCR	METAGENOMIC	3_0514_4S	3_0	10/4/17	8	5	seawater metagenome	10/4/17	SRR6130856	SRS2566319	3_0514_4S	15-May-14	41774.00	USA: California	34.2502 N 119.9063 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130857	-300	AMPLICON	598	SAMN07732638	SRX3243339	PCR	METAGENOMIC	3_0514_4_300	3_0	10/4/17	6	4	seawater metagenome	10/4/17	SRR6130857	SRS2566321	3_0514_4_300	15-May-14	41774.00	USA: California	34.2502 N 119.9063 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130858	0	AMPLICON	597	SAMN07732641	SRX3243338	PCR	METAGENOMIC	3_0514_5S	3_0	10/4/17	10	6	seawater metagenome	10/4/17	SRR6130858	SRS2566320	3_0514_5S	15-May-14	41774.00	USA: California	34.2035 N 119.9283 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130859	-75	AMPLICON	598	SAMN07732640	SRX3243337	PCR	METAGENOMIC	3_0514_5_75	3_0	10/4/17	18	11	seawater metagenome	10/4/17	SRR6130859	SRS2566318	3_0514_5_75	15-May-14	41774.00	USA: California	34.2035 N 119.9283 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130860	0	AMPLICON	597	SAMN07732643	SRX3243336	PCR	METAGENOMIC	3_0514_6S	3_0	10/4/17	9	5	seawater metagenome	10/4/17	SRR6130860	SRS2566317	3_0514_6S	15-May-14	41774.00	USA: California	34.1568 N 119.9502 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130861	-75	AMPLICON	598	SAMN07732642	SRX3243335	PCR	METAGENOMIC	3_0514_6_75	3_0	10/4/17	7	5	seawater metagenome	10/4/17	SRR6130861	SRS2566315	3_0514_6_75	15-May-14	41774.00	USA: California	34.1568 N 119.9502 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130862	0	AMPLICON	598	SAMN07732645	SRX3243334	PCR	METAGENOMIC	3_0612_2S	3_0	10/4/17	6	4	seawater metagenome	10/4/17	SRR6130862	SRS2566316	3_0612_2S	14-Jun-12	41074.00	USA: California	34.3435 N 119.8627 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130863	0	AMPLICON	597	SAMN07732644	SRX3243333	PCR	METAGENOMIC	3_0514_7S	3_0	10/4/17	6	4	seawater metagenome	10/4/17	SRR6130863	SRS2566314	3_0514_7S	15-May-14	41774.00	USA: California	34.0833 N 120.0333 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130864	0	AMPLICON	598	SAMN07732690	SRX3243332	PCR	METAGENOMIC	4_0212_6S	4_0	10/4/17	14	8	seawater metagenome	10/4/17	SRR6130864	SRS2566312	4_0212_6S	17-Feb-12	40956.00	USA: California	34.1568 N 119.9502 W	primer replicate = V12	V12	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130865	0	AMPLICON	598	SAMN07732691	SRX3243331	PCR	METAGENOMIC	4_0214_4S	4_0	10/4/17	24	14	seawater metagenome	10/4/17	SRR6130865	SRS2566311	4_0214_4S	20-Feb-14	41690.00	USA: California	34.2502 N 119.9063 W	primer replicate = V12	V12	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130866	0	AMPLICON	598	SAMN07732692	SRX3243330	PCR	METAGENOMIC	4_0312_1S	4_0	10/4/17	12	7	seawater metagenome	10/4/17	SRR6130866	SRS2566310	4_0312_1S	13-Mar-12	40981.00	USA: California	34.3902 N 119.8407 W	primer replicate = V12	V12	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130867	-75	AMPLICON	598	SAMN07732693	SRX3243329	PCR	METAGENOMIC	4_0312_2_75	4_0	10/4/17	45	27	seawater metagenome	10/4/17	SRR6130867	SRS2566309	4_0312_2_75	13-Mar-12	40981.00	USA: California	34.3435 N 119.8627 W	primer replicate = V12	V12	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130868	-5.5	AMPLICON	597	SAMN07732686	SRX3243328	PCR	METAGENOMIC	3_C50N9	3_C	10/4/17	23	14	seawater metagenome	10/4/17	SRR6130868	SRS2566308	3_C50N9	15-May-11	40678.00	USA: California	34.0984 N 119.75018 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130869	0	AMPLICON	598	SAMN07732687	SRX3243327	PCR	METAGENOMIC	4_0212_2S	4_0	10/4/17	17	10	seawater metagenome	10/4/17	SRR6130869	SRS2566307	4_0212_2S	17-Feb-12	40956.00	USA: California	34.3435 N 119.8627 W	primer replicate = V12	V12	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130870	-75	AMPLICON	598	SAMN07732688	SRX3243326	PCR	METAGENOMIC	4_0212_4_75	4_0	10/4/17	21	12	seawater metagenome	10/4/17	SRR6130870	SRS2566306	4_0212_4_75	17-Feb-12	40956.00	USA: California	34.2502 N 119.9063 W	primer replicate = V12	V12	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130871	0	AMPLICON	598	SAMN07732689	SRX3243325	PCR	METAGENOMIC	4_0212_4S	4_0	10/4/17	10	6	seawater metagenome	10/4/17	SRR6130871	SRS2566305	4_0212_4S	17-Feb-12	40956.00	USA: California	34.2502 N 119.9063 W	primer replicate = V12	V12	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130872	0	AMPLICON	598	SAMN07732694	SRX3243324	PCR	METAGENOMIC	4_0312_2S	4_0	10/4/17	14	8	seawater metagenome	10/4/17	SRR6130872	SRS2566304	4_0312_2S	13-Mar-12	40981.00	USA: California	34.3435 N 119.8627 W	primer replicate = V12	V12	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130873	-75	AMPLICON	598	SAMN07732695	SRX3243323	PCR	METAGENOMIC	4_0312_3_75	4_0	10/4/17	14	8	seawater metagenome	10/4/17	SRR6130873	SRS2566303	4_0312_3_75	13-Mar-12	40981.00	USA: California	34.2968 N 119.8845 W	primer replicate = V12	V12	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130874	0	AMPLICON	598	SAMN07732607	SRX3243322	PCR	METAGENOMIC	3_0312_2S	3_0	10/4/17	6	4	seawater metagenome	10/4/17	SRR6130874	SRS2566302	3_0312_2S	13-Mar-12	40981.00	USA: California	34.3435 N 119.8627 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130875	-75	AMPLICON	598	SAMN07732606	SRX3243321	PCR	METAGENOMIC	3_0312_2_75	3_0	10/4/17	26	16	seawater metagenome	10/4/17	SRR6130875	SRS2566300	3_0312_2_75	13-Mar-12	40981.00	USA: California	34.3435 N 119.8627 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130876	0	AMPLICON	598	SAMN07732609	SRX3243320	PCR	METAGENOMIC	3_0312_3S	3_0	10/4/17	8	4	seawater metagenome	10/4/17	SRR6130876	SRS2566299	3_0312_3S	13-Mar-12	40981.00	USA: California	34.2968 N 119.8845 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130877	-75	AMPLICON	598	SAMN07732608	SRX3243319	PCR	METAGENOMIC	3_0312_3_75	3_0	10/4/17	10	6	seawater metagenome	10/4/17	SRR6130877	SRS2566298	3_0312_3_75	13-Mar-12	40981.00	USA: California	34.2968 N 119.8845 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130878	-75	AMPLICON	598	SAMN07732611	SRX3243318	PCR	METAGENOMIC	3_0312_4_75	3_0	10/4/17	13	8	seawater metagenome	10/4/17	SRR6130878	SRS2566297	3_0312_4_75	13-Mar-12	40981.00	USA: California	34.2502 N 119.9063 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130879	-30	AMPLICON	598	SAMN07732610	SRX3243317	PCR	METAGENOMIC	3_0312_4_30	3_0	10/4/17	10	6	seawater metagenome	10/4/17	SRR6130879	SRS2566296	3_0312_4_30	13-Mar-12	40981.00	USA: California	34.2502 N 119.9063 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130880	-300	AMPLICON	598	SAMN07732613	SRX3243316	PCR	METAGENOMIC	3_0312_4_300	3_0	10/4/17	19	11	seawater metagenome	10/4/17	SRR6130880	SRS2566295	3_0312_4_300	13-Mar-12	40981.00	USA: California	34.2502 N 119.9063 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130881	-150	AMPLICON	598	SAMN07732612	SRX3243315	PCR	METAGENOMIC	3_0312_4_150	3_0	10/4/17	2	1	seawater metagenome	10/4/17	SRR6130881	SRS2566294	3_0312_4_150	13-Mar-12	40981.00	USA: California	34.2502 N 119.9063 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130882	-75	AMPLICON	598	SAMN07732615	SRX3243314	PCR	METAGENOMIC	3_0312_5_75	3_0	10/4/17	7	4	seawater metagenome	10/4/17	SRR6130882	SRS2566293	3_0312_5_75	13-Mar-12	40981.00	USA: California	34.2035 N 119.9283 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130883	0	AMPLICON	598	SAMN07732614	SRX3243313	PCR	METAGENOMIC	3_0312_4S	3_0	10/4/17	7	4	seawater metagenome	10/4/17	SRR6130883	SRS2566292	3_0312_4S	13-Mar-12	40981.00	USA: California	34.2502 N 119.9063 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130884	-3.5	AMPLICON	599	SAMN07732595	SRX3243312	PCR	METAGENOMIC	2_C31N9	2_C	10/4/17	14	8	seawater metagenome	10/4/17	SRR6130884	SRS2566291	2_C31N9	13-May-11	40676.00	USA: California	34.3486167 N 120.05122 W	primer replicate = V45	V45	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130885	-5.1	AMPLICON	599	SAMN07732594	SRX3243311	PCR	METAGENOMIC	2_C25N6	2_C	10/4/17	15	9	seawater metagenome	10/4/17	SRR6130885	SRS2566290	2_C25N6	12-May-11	40675.00	USA: California	34.1827333 N 120.0501 W	primer replicate = V45	V45	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130886	0	AMPLICON	599	SAMN07732589	SRX3243310	PCR	METAGENOMIC	2_1112_4S	2_1	10/4/17	11	6	seawater metagenome	10/4/17	SRR6130886	SRS2566287	2_1112_4S	15-Nov-12	41228.00	USA: California	34.2502 N 119.9063 W	primer replicate = V45	V45	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130887	0	AMPLICON	599	SAMN07732588	SRX3243309	PCR	METAGENOMIC	2_1012_4S	2_1	10/4/17	11	7	seawater metagenome	10/4/17	SRR6130887	SRS2566288	2_1012_4S	26-Oct-12	41208.00	USA: California	34.2502 N 119.9063 W	primer replicate = V45	V45	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130888	0	AMPLICON	599	SAMN07732587	SRX3243308	PCR	METAGENOMIC	2_0912_7S	2_0	10/4/17	13	7	seawater metagenome	10/4/17	SRR6130888	SRS2566286	2_0912_7S	13-Sep-12	41165.00	USA: California	34.0833 N 120.0333 W	primer replicate = V45	V45	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130889	0	AMPLICON	599	SAMN07732586	SRX3243307	PCR	METAGENOMIC	2_0912_6S	2_0	10/4/17	8	5	seawater metagenome	10/4/17	SRR6130889	SRS2566285	2_0912_6S	13-Sep-12	41165.00	USA: California	34.1568 N 119.9502 W	primer replicate = V45	V45	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130890	-4.8	AMPLICON	599	SAMN07732593	SRX3243306	PCR	METAGENOMIC	2_C23N3	2_C	10/4/17	7	4	seawater metagenome	10/4/17	SRR6130890	SRS2566283	2_C23N3	12-May-11	40675.00	USA: California	34.1012667 N 119.9504 W	primer replicate = V45	V45	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130891	-5	AMPLICON	599	SAMN07732592	SRX3243305	PCR	METAGENOMIC	2_C21N3	2_C	10/4/17	7	4	seawater metagenome	10/4/17	SRR6130891	SRS2566284	2_C21N3	12-May-11	40675.00	USA: California	34.2469333 N 120.3285 W	primer replicate = V45	V45	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
